HEADER:,V_BAT,I_BAT,PEDAL_TIME,WHEEL_TIME,GPS_DATE,GPS_TIME,GPS_LAT,GPS_LNG
MEDIDA:,0,0,760,328,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,761,321,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,761,327,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,761,340,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,761,347,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,381,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,416,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,467,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,489,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,519,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,570,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,664,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,671,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,734,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,755,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,884,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,884,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1392,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1392,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1392,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1392,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
STOP
MEDIDA:,0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,408,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,953,384,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,903,383,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,889,368,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,836,353,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,806,335,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,774,325,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,766,321,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,741,315,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,730,302,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,722,303,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,705,298,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,698,298,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,704,294,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,688,293,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,691,290,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,676,291,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,692,291,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,684,293,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,693,293,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,681,290,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,681,292,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,693,291,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,683,292,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,694,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,684,291,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,685,287,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,679,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,685,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,682,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,676,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,692,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,675,288,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,682,284,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,664,285,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,674,282,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,659,281,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,668,280,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,653,278,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,665,283,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,659,282,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,677,288,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,678,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,682,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,681,290,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,705,298,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
