type,latitude,longitude,altitude (m),name
T,4.679762,-74.05655,2552.8,
T,4.679728,-74.05659,2552.7,
T,4.679697,-74.05663,2552.7,
T,4.679668,-74.05668,2552.6,
T,4.679642,-74.05672,2552.5,
T,4.679615,-74.05676,2552.5,
T,4.679587,-74.0568,2552.4,
T,4.67956,-74.05684,2552.4,
T,4.679537,-74.05686,2552.3,
T,4.679505,-74.05687,2552.3,
T,4.679473,-74.05687,2552.3,
T,4.679453,-74.05688,2552.3,
T,4.679442,-74.05689,2552.2,
T,4.679432,-74.05692,2552.2,
T,4.67943,-74.05695,2552.2,
T,4.679428,-74.05698,2552.2,
T,4.679418,-74.05701,2552.2,
T,4.679403,-74.05705,2552.2,
T,4.67939,-74.05708,2552.1,
T,4.679378,-74.05711,2552.1,
T,4.679363,-74.05715,2552.1,
T,4.679345,-74.05719,2552.1,
T,4.679323,-74.05724,2552.1,
T,4.6793,-74.05729,2552,
T,4.679265,-74.05733,2552,
T,4.679245,-74.05741,2552,
T,4.679213,-74.05747,2552,
T,4.679173,-74.0575,2552,
T,4.679138,-74.05752,2552.2,
T,4.679097,-74.05755,2552.5,
T,4.679078,-74.05758,2552.7,
T,4.679072,-74.05761,2552.8,
T,4.67907,-74.05765,2553,
T,4.67906,-74.05769,2553.1,
T,4.679028,-74.05774,2553.4,
T,4.678997,-74.05777,2553.7,
T,4.67896,-74.0578,2553.9,
T,4.678917,-74.05784,2554.2,
T,4.678883,-74.05788,2554.4,
T,4.678857,-74.05791,2554.6,
T,4.678838,-74.05796,2554.8,
T,4.678823,-74.058,2555,
T,4.678803,-74.05803,2555.1,
T,4.678782,-74.05802,2555.1,
T,4.678758,-74.05799,2555.1,
T,4.678733,-74.05797,2555.2,
T,4.678712,-74.05794,2555.2,
T,4.678692,-74.05789,2555.1,
T,4.67867,-74.05784,2555.1,
T,4.678647,-74.0578,2555.1,
T,4.678632,-74.05777,2555.1,
T,4.678592,-74.05769,2555.1,
T,4.678572,-74.05765,2555.1,
T,4.678553,-74.0576,2555.1,
T,4.67853,-74.05755,2555.1,
T,4.678507,-74.05751,2555.2,
T,4.67849,-74.05748,2555.3,
T,4.678468,-74.05744,2555.4,
T,4.678452,-74.05739,2555.5,
T,4.678443,-74.05734,2555.6,
T,4.678418,-74.05728,2555.8,
T,4.678397,-74.05724,2556,
T,4.67838,-74.05719,2556.1,
T,4.678352,-74.05713,2556.3,
T,4.678327,-74.05708,2556.5,
T,4.678302,-74.05703,2556.6,
T,4.678277,-74.05698,2556.6,
T,4.67827,-74.0569,2556.7,
T,4.67824,-74.05683,2556.8,
T,4.67821,-74.05677,2557,
T,4.678198,-74.05673,2557,
T,4.678187,-74.05669,2557.1,
T,4.678158,-74.05664,2557.1,
T,4.678152,-74.05661,2557.1,
T,4.678152,-74.05659,2557,
T,4.67816,-74.05659,2557,
T,4.678153,-74.05658,2557,
T,4.678133,-74.05653,2556.9,
T,4.678125,-74.05651,2556.9,
T,4.678122,-74.0565,2556.9,
T,4.678115,-74.05649,2556.8,
T,4.678102,-74.05647,2556.8,
T,4.678083,-74.05644,2556.8,
T,4.678065,-74.05638,2556.6,
T,4.678045,-74.05635,2556.6,
T,4.678023,-74.0563,2556.5,
T,4.677993,-74.05625,2556.4,
T,4.677973,-74.0562,2556.3,
T,4.677958,-74.05615,2556.2,
T,4.677942,-74.05611,2556.1,
T,4.677918,-74.05607,2556.1,
T,4.677893,-74.05602,2556,
T,4.67787,-74.05598,2555.9,
T,4.677845,-74.05594,2555.8,
T,4.677815,-74.05589,2555.8,
T,4.67779,-74.05583,2555.6,
T,4.677765,-74.05579,2555.6,
T,4.677747,-74.05575,2555.6,
T,4.677723,-74.05571,2555.6,
T,4.677715,-74.05569,2555.6,
T,4.677698,-74.05565,2555.5,
T,4.677685,-74.05561,2555.5,
T,4.67766,-74.05556,2555.5,
T,4.677668,-74.05553,2555.4,
T,4.677647,-74.05548,2555.4,
T,4.677632,-74.05544,2555.4,
T,4.677568,-74.05541,2555.4,
T,4.677552,-74.05537,2555.4,
T,4.67753,-74.05532,2555.3,
T,4.67751,-74.05527,2555.3,
T,4.677492,-74.05522,2555.3,
T,4.677462,-74.05516,2555.3,
T,4.677435,-74.0551,2555.3,
T,4.677413,-74.05505,2555.3,
T,4.677393,-74.055,2555.3,
T,4.677378,-74.05495,2555.3,
T,4.677362,-74.05491,2555.3,
T,4.67734,-74.05487,2555.4,
T,4.677318,-74.05483,2555.4,
T,4.677307,-74.0548,2555.4,
T,4.677292,-74.05476,2555.4,
T,4.677272,-74.05472,2555.5,
T,4.677248,-74.05467,2555.5,
T,4.677225,-74.05461,2555.5,
T,4.677193,-74.05455,2555.5,
T,4.677183,-74.0545,2555.5,
T,4.677127,-74.05443,2555.6,
T,4.677095,-74.05438,2555.6,
T,4.677052,-74.05431,2555.6,
T,4.677012,-74.05424,2555.6,
T,4.676987,-74.05415,2555.6,
T,4.676955,-74.05411,2555.7,
T,4.67693,-74.05406,2555.8,
T,4.676908,-74.05402,2555.8,
T,4.676888,-74.05399,2555.8,
T,4.676863,-74.05393,2555.9,
T,4.676832,-74.05388,2555.9,
T,4.676797,-74.05383,2556,
T,4.676775,-74.05377,2556,
T,4.676758,-74.05372,2556,
T,4.676735,-74.05367,2556,
T,4.676708,-74.05362,2556,
T,4.676682,-74.05357,2556,
T,4.676658,-74.05352,2556,
T,4.676632,-74.05346,2556,
T,4.67661,-74.05341,2555.9,
T,4.676585,-74.05336,2555.9,
T,4.67656,-74.05331,2555.9,
T,4.67653,-74.05326,2555.9,
T,4.676503,-74.05321,2556,
T,4.676475,-74.05316,2556,
T,4.676453,-74.0531,2556,
T,4.676427,-74.05306,2556,
T,4.676363,-74.05302,2556,
T,4.676342,-74.05297,2556,
T,4.676315,-74.05292,2556.1,
T,4.67624,-74.05287,2556,
T,4.676225,-74.05284,2556.1,
T,4.67614,-74.05277,2556,
T,4.676123,-74.05273,2556.1,
T,4.676108,-74.0527,2556.1,
T,4.676092,-74.05268,2556.1,
T,4.676083,-74.05267,2556.1,
T,4.676078,-74.05265,2556.1,
T,4.676072,-74.05265,2556.1,
T,4.676067,-74.05264,2556.1,
T,4.676065,-74.05264,2556.1,
T,4.676063,-74.05263,2556.1,
T,4.676032,-74.05258,2556.1,
T,4.676033,-74.05256,2556.2,
T,4.676025,-74.05254,2556.2,
T,4.676015,-74.05251,2556.2,
T,4.676005,-74.05249,2556.2,
T,4.675985,-74.05246,2556.3,
T,4.675972,-74.05243,2556.4,
T,4.675958,-74.0524,2556.5,
T,4.675937,-74.05236,2556.6,
T,4.675918,-74.05231,2556.7,
T,4.675892,-74.05226,2556.9,
T,4.675865,-74.05222,2557,
T,4.675835,-74.05217,2557.2,
T,4.675808,-74.05215,2557.4,
T,4.675777,-74.05209,2557.7,
T,4.675748,-74.05204,2558,
T,4.675733,-74.05204,2558.1,
T,4.675723,-74.05202,2558.2,
T,4.675685,-74.05199,2558.4,
T,4.675672,-74.05197,2558.6,
T,4.675643,-74.05195,2558.7,
T,4.67561,-74.05191,2559,
T,4.675583,-74.05186,2559.3,
T,4.675538,-74.05179,2559.7,
T,4.675515,-74.05175,2559.9,
T,4.675497,-74.0517,2560.1,
T,4.67547,-74.05162,2560.3,
T,4.675412,-74.05155,2560.6,
T,4.675395,-74.05151,2560.7,
T,4.675388,-74.05145,2560.7,
T,4.675378,-74.0514,2560.8,
T,4.675377,-74.05135,2560.9,
T,4.67537,-74.05131,2560.9,
T,4.675417,-74.05129,2560.7,
T,4.675383,-74.05126,2560.9,
T,4.675362,-74.05123,2561,
T,4.675347,-74.0512,2561.1,
T,4.675322,-74.05117,2561.2,
T,4.675283,-74.0511,2561.4,
T,4.675252,-74.05107,2561.6,
T,4.67523,-74.05105,2561.7,
T,4.675212,-74.05105,2561.8,
T,4.675193,-74.05101,2561.9,
T,4.675178,-74.05098,2562,
T,4.67514,-74.05093,2562.2,
T,4.675112,-74.0509,2562.4,
T,4.675085,-74.05087,2562.6,
T,4.675048,-74.05082,2562.8,
T,4.67502,-74.05072,2562.9,
T,4.675008,-74.05068,2563,
T,4.67499,-74.05063,2563,
T,4.674965,-74.05059,2563.2,
T,4.67494,-74.05054,2563.3,
T,4.674923,-74.05047,2563.4,
T,4.674862,-74.05038,2563.7,
T,4.674837,-74.05033,2563.8,
T,4.674818,-74.05028,2563.9,
T,4.674798,-74.05023,2564,
T,4.674777,-74.05019,2564.1,
T,4.674755,-74.05014,2564.2,
T,4.674735,-74.0501,2564.3,
T,4.674707,-74.05005,2564.4,
T,4.674675,-74.05,2564.6,
T,4.674652,-74.04995,2564.6,
T,4.674628,-74.04991,2564.6,
T,4.674582,-74.04983,2564.7,
T,4.674555,-74.04978,2564.7,
T,4.674528,-74.04974,2564.8,
T,4.674498,-74.04964,2564.7,
T,4.674468,-74.04959,2564.7,
T,4.674447,-74.04955,2564.8,
T,4.674412,-74.0495,2564.8,
T,4.674385,-74.04945,2564.8,
T,4.674353,-74.04941,2564.8,
T,4.674332,-74.04934,2564.8,
T,4.67431,-74.04926,2564.7,
T,4.674267,-74.04918,2564.7,
T,4.674235,-74.04912,2564.8,
T,4.674207,-74.04908,2564.9,
T,4.674178,-74.04903,2565,
T,4.67415,-74.04899,2565,
T,4.674132,-74.04897,2565.1,
T,4.674117,-74.04892,2565.1,
T,4.67409,-74.04882,2565.1,
T,4.674075,-74.04876,2565.1,
T,4.674048,-74.04872,2565.1,
T,4.674013,-74.04866,2565,
T,4.673978,-74.04862,2565,
T,4.67396,-74.04857,2565,
T,4.673938,-74.04852,2564.9,
T,4.673922,-74.04848,2564.9,
T,4.673912,-74.04843,2564.8,
T,4.673882,-74.04837,2564.7,
T,4.673862,-74.04833,2564.7,
T,4.673827,-74.04829,2564.8,
T,4.673803,-74.04829,2564.8,
T,4.673787,-74.04827,2564.9,
T,4.673763,-74.04823,2565.1,
T,4.673747,-74.04821,2565.2,
T,4.673733,-74.04819,2565.3,
T,4.673732,-74.04818,2565.4,
T,4.673752,-74.04811,2565.8,
T,4.673748,-74.04811,2565.8,
T,4.673683,-74.04813,2565.7,
T,4.67365,-74.04814,2565.6,
T,4.67362,-74.04816,2565.4,
T,4.673563,-74.04815,2565.5,
T,4.673518,-74.04817,2565.3,
T,4.673472,-74.04817,2565.3,
T,4.673402,-74.04814,2565.4,
T,4.673328,-74.04813,2565.5,
T,4.673233,-74.04812,2565.4,
T,4.673185,-74.04815,2565.1,
T,4.67313,-74.04818,2564.9,
T,4.67308,-74.04822,2564.5,
T,4.673028,-74.04825,2564.2,
T,4.67297,-74.04827,2564,
T,4.672917,-74.0483,2563.7,
T,4.672868,-74.04832,2563.5,
T,4.672825,-74.04834,2563.4,
T,4.672775,-74.04837,2563.5,
T,4.672717,-74.04841,2563.5,
T,4.672665,-74.04843,2563.5,
T,4.67261,-74.04847,2563.6,
T,4.672558,-74.0485,2563.7,
T,4.6725,-74.04851,2563.6,
T,4.672447,-74.04854,2563.6,
T,4.672397,-74.04857,2563.5,
T,4.672337,-74.04859,2563.4,
T,4.672278,-74.04862,2563.3,
T,4.672218,-74.04865,2563.3,
T,4.672167,-74.04868,2563.2,
T,4.672125,-74.04871,2563.2,
T,4.67208,-74.04874,2563.2,
T,4.672038,-74.04878,2563.2,
T,4.671988,-74.0488,2563.2,
T,4.67193,-74.04882,2563.1,
T,4.67187,-74.04885,2563.1,
T,4.671808,-74.04887,2563,
T,4.67174,-74.04889,2562.9,
T,4.671675,-74.04891,2562.8,
T,4.671613,-74.04893,2563.1,
T,4.671553,-74.04895,2563.4,
T,4.671497,-74.04898,2563.8,
T,4.671442,-74.04899,2564.1,
T,4.671392,-74.04902,2564.5,
T,4.671342,-74.04906,2564.9,
T,4.671287,-74.0491,2565.4,
T,4.671238,-74.04912,2565.8,
T,4.671192,-74.04916,2566.2,
T,4.671142,-74.04919,2566.6,
T,4.671095,-74.04922,2566.9,
T,4.671052,-74.04925,2567.2,
T,4.670995,-74.04929,2567.6,
T,4.670935,-74.04934,2568.2,
T,4.67089,-74.04938,2568.6,
T,4.670838,-74.04941,2569.1,
T,4.670785,-74.04944,2569.2,
T,4.670713,-74.04947,2569.2,
T,4.670662,-74.0495,2569.1,
T,4.670613,-74.04952,2569.1,
T,4.670563,-74.04956,2569.1,
T,4.67051,-74.04958,2569,
T,4.670457,-74.04959,2568.9,
T,4.670397,-74.04962,2568.8,
T,4.670343,-74.04965,2568.7,
T,4.67029,-74.04969,2568.6,
T,4.670243,-74.04973,2568.6,
T,4.670197,-74.04976,2568.5,
T,4.670143,-74.04979,2568.3,
T,4.670102,-74.04982,2568.2,
T,4.670045,-74.04988,2568,
T,4.66999,-74.04992,2568,
T,4.669935,-74.04995,2568.3,
T,4.669882,-74.05001,2568.6,
T,4.66983,-74.05005,2568.8,
T,4.669783,-74.05009,2569,
T,4.669742,-74.05013,2569.1,
T,4.669712,-74.05017,2569.2,
T,4.669677,-74.0502,2569.3,
T,4.669632,-74.05023,2569.4,
T,4.669567,-74.05025,2569.6,
T,4.66951,-74.05028,2569.8,
T,4.669452,-74.05031,2569.9,
T,4.669393,-74.05033,2570,
T,4.669353,-74.05035,2570.1,
T,4.66926,-74.05037,2570.4,
T,4.669213,-74.0504,2570.4,
T,4.669165,-74.05043,2570.5,
T,4.66912,-74.05046,2570.4,
T,4.669078,-74.05048,2570.3,
T,4.669047,-74.0505,2570.3,
T,4.66903,-74.05051,2570.3,
T,4.669015,-74.05052,2570.2,
T,4.669,-74.05052,2570.2,
T,4.668987,-74.05052,2570.2,
T,4.668977,-74.05053,2570.2,
T,4.668972,-74.05053,2570.2,
T,4.668968,-74.05053,2570.2,
T,4.668967,-74.05053,2570.2,
T,4.668787,-74.05066,2569.5,
T,4.66874,-74.05069,2569.4,
T,4.668695,-74.05074,2569,
T,4.66865,-74.05077,2568.8,
T,4.6686,-74.05081,2568.5,
T,4.668548,-74.05085,2568.2,
T,4.668497,-74.05088,2568,
T,4.66845,-74.05092,2567.8,
T,4.668398,-74.05096,2567.5,
T,4.66835,-74.051,2567.2,
T,4.668302,-74.05104,2567,
T,4.668253,-74.05106,2567,
T,4.668205,-74.0511,2566.8,
T,4.668157,-74.05112,2566.7,
T,4.668112,-74.05115,2566.5,
T,4.668062,-74.05119,2566.3,
T,4.668008,-74.05123,2566.1,
T,4.667957,-74.05127,2565.9,
T,4.66791,-74.05131,2565.6,
T,4.66786,-74.05135,2565.4,
T,4.667808,-74.05139,2565.1,
T,4.667763,-74.05143,2564.8,
T,4.667708,-74.05147,2564.5,
T,4.667658,-74.0515,2564.3,
T,4.667615,-74.05154,2564,
T,4.667557,-74.0516,2563.5,
T,4.667508,-74.05163,2563.3,
T,4.66746,-74.05168,2563.2,
T,4.66741,-74.05171,2563.5,
T,4.667357,-74.05176,2563.8,
T,4.667303,-74.05179,2564.1,
T,4.667248,-74.05182,2564.4,
T,4.66719,-74.05185,2564.7,
T,4.667138,-74.05187,2565,
T,4.667098,-74.0519,2565.1,
T,4.667052,-74.05191,2565.4,
T,4.666997,-74.05195,2565.6,
T,4.666943,-74.05198,2565.8,
T,4.6669,-74.05202,2566,
T,4.666855,-74.05205,2566.2,
T,4.666818,-74.05209,2566.3,
T,4.666793,-74.05212,2566.3,
T,4.666748,-74.05212,2566.5,
T,4.666692,-74.05217,2566.7,
T,4.666618,-74.05221,2566.9,
T,4.666553,-74.05223,2567,
T,4.666515,-74.05226,2567.1,
T,4.666445,-74.05228,2567.3,
T,4.666377,-74.05233,2567.4,
T,4.666325,-74.05237,2567.5,
T,4.666277,-74.05241,2567.6,
T,4.666222,-74.05245,2567.7,
T,4.666177,-74.05249,2567.8,
T,4.666127,-74.05253,2567.9,
T,4.666087,-74.05257,2568.1,
T,4.66605,-74.05261,2568.2,
T,4.666023,-74.05264,2568.3,
T,4.666008,-74.05267,2568.4,
T,4.665952,-74.05267,2568.6,
T,4.665927,-74.05264,2568.7,
T,4.665915,-74.05264,2568.7,
T,4.665907,-74.05262,2568.7,
T,4.665687,-74.05265,2569.2,
T,4.665653,-74.05269,2569.1,
T,4.66564,-74.05274,2569.1,
T,4.665625,-74.05278,2569,
T,4.665597,-74.05282,2568.9,
T,4.665562,-74.05285,2568.8,
T,4.665532,-74.05288,2568.7,
T,4.665495,-74.0529,2568.6,
T,4.66546,-74.05292,2568.5,
T,4.665422,-74.05295,2568.4,
T,4.665382,-74.05298,2568.2,
T,4.665347,-74.05301,2568,
T,4.66531,-74.05303,2567.9,
T,4.665273,-74.05306,2567.6,
T,4.665242,-74.05309,2567.4,
T,4.665213,-74.05311,2567.2,
T,4.66519,-74.05312,2567.1,
T,4.665173,-74.05313,2567,
T,4.665162,-74.05314,2566.9,
T,4.665153,-74.05314,2566.9,
T,4.66515,-74.05314,2566.9,
T,4.665143,-74.05314,2566.8,
T,4.665137,-74.05314,2566.8,
T,4.665133,-74.05315,2566.7,
T,4.665132,-74.05314,2566.8,
T,4.665032,-74.05317,2566.3,
T,4.664987,-74.05321,2565.9,
T,4.66494,-74.05324,2565.8,
T,4.664905,-74.05329,2565.5,
T,4.664855,-74.05332,2565.4,
T,4.664805,-74.05336,2565.5,
T,4.664757,-74.05341,2565.6,
T,4.664708,-74.05344,2565.7,
T,4.66466,-74.05348,2565.9,
T,4.664612,-74.05352,2566,
T,4.664545,-74.05361,2566.3,
T,4.664493,-74.05365,2566.5,
T,4.664445,-74.0537,2566.8,
T,4.664398,-74.05375,2567,
T,4.664347,-74.05381,2567.3,
T,4.664317,-74.05383,2567.5,
T,4.664283,-74.05388,2567.8,
T,4.664235,-74.05391,2568.1,
T,4.664188,-74.05394,2568.3,
T,4.66414,-74.05397,2568.6,
T,4.664095,-74.05401,2568.8,
T,4.664037,-74.05403,2569,
T,4.663973,-74.05406,2569.1,
T,4.663925,-74.05409,2569.2,
T,4.663875,-74.05416,2569.3,
T,4.66383,-74.05422,2569.1,
T,4.663772,-74.05429,2568.8,
T,4.663725,-74.05432,2568.7,
T,4.66367,-74.05437,2568.5,
T,4.66362,-74.0544,2568.4,
T,4.663573,-74.05444,2568.2,
T,4.663528,-74.05447,2568,
T,4.663483,-74.0545,2567.9,
T,4.663433,-74.05454,2567.7,
T,4.663387,-74.05458,2567.5,
T,4.663342,-74.05462,2567.3,
T,4.663287,-74.05466,2567.3,
T,4.663235,-74.05468,2567.4,
T,4.66318,-74.05472,2567.5,
T,4.66313,-74.05476,2567.6,
T,4.66308,-74.05479,2567.7,
T,4.663027,-74.05482,2567.9,
T,4.662977,-74.05486,2568,
T,4.66292,-74.05489,2568.3,
T,4.662863,-74.05491,2568.6,
T,4.66281,-74.05495,2568.9,
T,4.662745,-74.05501,2569.3,
T,4.662693,-74.05506,2569.7,
T,4.662645,-74.0551,2570.2,
T,4.662598,-74.05514,2570.6,
T,4.662538,-74.05515,2571.1,
T,4.662487,-74.05517,2571.5,
T,4.662442,-74.0552,2571.8,
T,4.66239,-74.05521,2572.2,
T,4.662333,-74.05523,2572.6,
T,4.662297,-74.05527,2572.8,
T,4.66225,-74.05529,2573.1,
T,4.6622,-74.05531,2573.3,
T,4.662157,-74.05532,2573.5,
T,4.662107,-74.05534,2573.8,
T,4.662053,-74.05536,2574,
T,4.662008,-74.05539,2574.1,
T,4.66197,-74.05541,2574.2,
T,4.661935,-74.05545,2574.3,
T,4.661903,-74.05547,2574.3,
T,4.661878,-74.0555,2574.3,
T,4.661848,-74.05553,2574.3,
T,4.66183,-74.05556,2574.2,
T,4.661817,-74.05558,2574.1,
T,4.66181,-74.05559,2574.1,
T,4.661802,-74.0556,2574.1,
T,4.661793,-74.05561,2574.1,
T,4.661797,-74.05561,2574,
T,4.661792,-74.05561,2574.1,
T,4.661758,-74.05562,2574.1,
T,4.661727,-74.05564,2574,
T,4.661697,-74.05567,2573.9,
T,4.661652,-74.05568,2573.9,
T,4.661628,-74.05572,2573.7,
T,4.661608,-74.05574,2573.6,
T,4.66158,-74.05578,2573.4,
T,4.661552,-74.0558,2573.3,
T,4.661517,-74.05583,2573.2,
T,4.661487,-74.05586,2573.2,
T,4.661452,-74.05588,2573.2,
T,4.661415,-74.05591,2573.2,
T,4.661378,-74.05593,2573.2,
T,4.66134,-74.05595,2573.3,
T,4.661312,-74.05597,2573.3,
T,4.661277,-74.056,2573.3,
T,4.661238,-74.05602,2573.4,
T,4.66122,-74.05605,2573.4,
T,4.661192,-74.05607,2573.5,
T,4.661167,-74.05609,2573.5,
T,4.661127,-74.05609,2573.6,
T,4.661085,-74.05611,2573.7,
T,4.661047,-74.05614,2573.8,
T,4.661008,-74.05617,2573.9,
T,4.660975,-74.05621,2574.1,
T,4.660935,-74.05623,2574.2,
T,4.66089,-74.05626,2574.3,
T,4.660848,-74.05628,2574.5,
T,4.660813,-74.0563,2574.5,
T,4.660777,-74.05632,2574.6,
T,4.660737,-74.05634,2574.6,
T,4.660693,-74.05635,2574.6,
T,4.660648,-74.05637,2574.6,
T,4.660608,-74.05639,2574.6,
T,4.660575,-74.05642,2574.6,
T,4.660538,-74.05645,2574.6,
T,4.660497,-74.05649,2574.7,
T,4.660453,-74.05651,2574.7,
T,4.660408,-74.05654,2574.8,
T,4.66036,-74.05657,2574.8,
T,4.660315,-74.0566,2574.9,
T,4.66024,-74.05662,2574.9,
T,4.660198,-74.05665,2575,
T,4.660157,-74.05667,2575,
T,4.660117,-74.0567,2574.9,
T,4.66008,-74.05672,2574.9,
T,4.66006,-74.05674,2574.8,
T,4.660065,-74.05678,2574.7,
T,4.66009,-74.05682,2574.6,
T,4.660122,-74.05685,2574.5,
T,4.660152,-74.0569,2574.3,
T,4.660178,-74.05695,2574.1,
T,4.660202,-74.057,2573.9,
T,4.660233,-74.05704,2573.7,
T,4.660265,-74.05709,2573.5,
T,4.660292,-74.05716,2573.2,
T,4.66032,-74.05721,2572.9,
T,4.660353,-74.05727,2572.6,
T,4.660392,-74.05733,2572.3,
T,4.660432,-74.0574,2571.9,
T,4.660468,-74.05747,2571.4,
T,4.660507,-74.05753,2571,
T,4.660543,-74.05758,2570.7,
T,4.66058,-74.05764,2570.3,
T,4.660613,-74.05769,2569.9,
T,4.66065,-74.05774,2569.6,
T,4.660685,-74.05778,2569.2,
T,4.660715,-74.05783,2568.9,
T,4.660743,-74.05787,2568.6,
T,4.660777,-74.05792,2568.2,
T,4.660813,-74.05797,2567.8,
T,4.660845,-74.05801,2567.5,
T,4.66088,-74.05806,2567.3,
T,4.66091,-74.05813,2566.9,
T,4.660945,-74.05819,2566.6,
T,4.660972,-74.05823,2566.5,
T,4.660993,-74.05827,2566.3,
T,4.660985,-74.05831,2566.1,
T,4.660975,-74.05833,2566,
T,4.660967,-74.05835,2566,
T,4.660957,-74.05838,2566.1,
T,4.660945,-74.05838,2566.1,
T,4.66094,-74.05839,2566.1,
T,4.661055,-74.05852,2566.3,
T,4.661078,-74.05855,2566.4,
T,4.661102,-74.05858,2566.4,
T,4.66112,-74.05861,2566.4,
T,4.661138,-74.05864,2566.5,
T,4.661163,-74.05868,2566.5,
T,4.661187,-74.05872,2566.5,
T,4.661212,-74.05875,2566.5,
T,4.66124,-74.05879,2566.6,
T,4.661268,-74.05884,2566.6,
T,4.661297,-74.05887,2566.6,
T,4.661323,-74.05891,2566.6,
T,4.661353,-74.05896,2566.6,
T,4.661387,-74.05901,2566.5,
T,4.661418,-74.05906,2566.5,
T,4.661448,-74.05911,2566.5,
T,4.661477,-74.05917,2566.4,
T,4.661505,-74.05923,2566.2,
T,4.661543,-74.05928,2566,
T,4.661578,-74.05933,2565.8,
T,4.66161,-74.05937,2565.6,
T,4.661643,-74.05941,2565.5,
T,4.66167,-74.05945,2565.3,
T,4.661697,-74.05949,2565.1,
T,4.661713,-74.05952,2565,
T,4.661725,-74.05955,2564.9,
T,4.661722,-74.05958,2564.9,
T,4.661725,-74.0596,2564.8,
T,4.661707,-74.05963,2564.8,
T,4.661715,-74.05964,2564.8,
T,4.661712,-74.05966,2564.7,
T,4.661723,-74.05966,2564.7,
T,4.661735,-74.05966,2564.7,
T,4.661737,-74.05966,2564.7,
T,4.661773,-74.05968,2564.5,
T,4.661788,-74.05968,2564.5,
T,4.661792,-74.05967,2564.5,
T,4.661813,-74.05967,2564.5,
