type,latitude,longitude,altitude (m),name
T,4.681908000,-74.043780000,2560.7,
T,4.681948000,-74.043800000,2560.6,
T,4.681980000,-74.043800000,2560.5,
T,4.682038000,-74.043790000,2560.5,
T,4.682058000,-74.043780000,2560.5,
T,4.682083000,-74.043750000,2560.5,
T,4.682093000,-74.043740000,2560.5,
T,4.682093000,-74.043740000,2560.5,
T,4.682117000,-74.043710000,2560.5,
T,4.682133000,-74.043700000,2560.5,
T,4.682148000,-74.043700000,2560.5,
T,4.682165000,-74.043680000,2560.5,
T,4.682182000,-74.043680000,2560.4,
T,4.682208000,-74.043630000,2560.5,
T,4.682218000,-74.043610000,2560.5,
T,4.682215000,-74.043570000,2560.5,
T,4.682218000,-74.043560000,2560.5,
T,4.682312000,-74.043440000,2560.4,
T,4.682353000,-74.043420000,2560.3,
T,4.682388000,-74.043420000,2560.2,
T,4.682435000,-74.043410000,2560.1,
T,4.682485000,-74.043400000,2560.0,
T,4.682530000,-74.043400000,2560.0,
T,4.682578000,-74.043390000,2559.9,
T,4.682623000,-74.043380000,2559.9,
T,4.682675000,-74.043360000,2559.8,
T,4.682728000,-74.043360000,2559.7,
T,4.682780000,-74.043360000,2559.7,
T,4.682827000,-74.043350000,2559.6,
T,4.682877000,-74.043360000,2559.6,
T,4.682912000,-74.043360000,2559.5,
T,4.682947000,-74.043370000,2559.5,
T,4.682977000,-74.043390000,2559.5,
T,4.682997000,-74.043410000,2559.5,
T,4.682993000,-74.043440000,2559.5,
T,4.682990000,-74.043450000,2559.5,
T,4.683005000,-74.043480000,2559.5,
T,4.683022000,-74.043510000,2559.5,
T,4.683037000,-74.043550000,2559.5,
T,4.683048000,-74.043580000,2559.5,
T,4.683060000,-74.043620000,2559.6,
T,4.683082000,-74.043660000,2559.6,
T,4.683103000,-74.043700000,2559.6,
T,4.683122000,-74.043740000,2559.6,
T,4.683140000,-74.043780000,2559.6,
T,4.683158000,-74.043820000,2559.7,
T,4.683175000,-74.043860000,2559.7,
T,4.683193000,-74.043900000,2559.7,
T,4.683213000,-74.043950000,2559.8,
T,4.683232000,-74.043990000,2559.8,
T,4.683247000,-74.044040000,2559.9,
T,4.683267000,-74.044080000,2559.9,
T,4.683285000,-74.044120000,2559.9,
T,4.683305000,-74.044170000,2560.0,
T,4.683325000,-74.044210000,2560.1,
T,4.683345000,-74.044250000,2560.2,
T,4.683365000,-74.044300000,2560.4,
T,4.683383000,-74.044330000,2560.5,
T,4.683400000,-74.044370000,2560.7,
T,4.683420000,-74.044410000,2560.8,
T,4.683435000,-74.044460000,2560.9,
T,4.683453000,-74.044500000,2561.1,
T,4.683472000,-74.044540000,2561.2,
T,4.683493000,-74.044580000,2561.3,
T,4.683518000,-74.044620000,2561.4,
T,4.683540000,-74.044660000,2561.5,
T,4.683560000,-74.044690000,2561.6,
T,4.683582000,-74.044730000,2561.6,
T,4.683603000,-74.044770000,2561.7,
T,4.683625000,-74.044810000,2561.8,
T,4.683643000,-74.044850000,2561.8,
T,4.683652000,-74.044890000,2561.9,
T,4.683662000,-74.044930000,2561.9,
T,4.683670000,-74.044960000,2562.0,
T,4.683678000,-74.045000000,2562.0,
T,4.683688000,-74.045040000,2562.0,
T,4.683700000,-74.045080000,2562.0,
T,4.683723000,-74.045120000,2561.9,
T,4.683740000,-74.045160000,2561.9,
T,4.683765000,-74.045200000,2561.9,
T,4.683790000,-74.045250000,2561.8,
T,4.683808000,-74.045290000,2561.8,
T,4.683830000,-74.045330000,2561.8,
T,4.683840000,-74.045380000,2561.7,
T,4.683863000,-74.045420000,2561.7,
T,4.683902000,-74.045480000,2561.6,
T,4.683922000,-74.045530000,2561.6,
T,4.683942000,-74.045570000,2561.5,
T,4.683967000,-74.045610000,2561.4,
T,4.683982000,-74.045650000,2561.4,
T,4.683998000,-74.045690000,2561.3,
T,4.684015000,-74.045730000,2561.3,
T,4.684038000,-74.045770000,2561.2,
T,4.684063000,-74.045810000,2561.1,
T,4.684080000,-74.045850000,2561.1,
T,4.684093000,-74.045890000,2561.1,
T,4.684113000,-74.045930000,2561.0,
T,4.684130000,-74.045960000,2561.0,
T,4.684147000,-74.046000000,2561.0,
T,4.684162000,-74.046040000,2561.0,
T,4.684178000,-74.046070000,2561.0,
T,4.684192000,-74.046110000,2561.1,
T,4.684200000,-74.046150000,2561.1,
T,4.684202000,-74.046180000,2561.1,
T,4.684217000,-74.046210000,2561.2,
T,4.684228000,-74.046240000,2561.2,
T,4.684243000,-74.046280000,2561.2,
T,4.684255000,-74.046320000,2561.3,
T,4.684275000,-74.046360000,2561.3,
T,4.684303000,-74.046410000,2561.4,
T,4.684313000,-74.046440000,2561.4,
T,4.684340000,-74.046480000,2561.5,
T,4.684355000,-74.046530000,2561.5,
T,4.684380000,-74.046560000,2561.5,
T,4.684407000,-74.046590000,2561.6,
T,4.684425000,-74.046630000,2561.6,
T,4.684453000,-74.046670000,2561.7,
T,4.684468000,-74.046710000,2561.5,
T,4.684488000,-74.046750000,2561.3,
T,4.684503000,-74.046820000,2561.0,
T,4.684528000,-74.046850000,2560.9,
T,4.684550000,-74.046880000,2560.7,
T,4.684568000,-74.046910000,2560.5,
T,4.684585000,-74.046940000,2560.4,
T,4.684603000,-74.046970000,2560.2,
T,4.684620000,-74.047010000,2559.9,
T,4.684640000,-74.047040000,2559.7,
T,4.684672000,-74.047110000,2559.2,
T,4.684717000,-74.047160000,2558.8,
T,4.684745000,-74.047190000,2558.5,
T,4.684775000,-74.047220000,2558.2,
T,4.684797000,-74.047250000,2557.9,
T,4.684817000,-74.047280000,2557.6,
T,4.684830000,-74.047310000,2557.4,
T,4.684840000,-74.047340000,2557.1,
T,4.684858000,-74.047370000,2556.8,
T,4.684883000,-74.047390000,2556.5,
T,4.684902000,-74.047410000,2556.3,
T,4.684915000,-74.047420000,2556.1,
T,4.684927000,-74.047440000,2555.9,
T,4.684935000,-74.047460000,2555.7,
T,4.684943000,-74.047480000,2555.5,
T,4.684968000,-74.047490000,2555.2,
T,4.685027000,-74.047480000,2555.3,
T,4.685058000,-74.047500000,2555.2,
T,4.685092000,-74.047520000,2555.4,
T,4.685125000,-74.047540000,2555.5,
T,4.685170000,-74.047560000,2555.8,
T,4.685200000,-74.047580000,2555.9,
T,4.685223000,-74.047600000,2556.1,
T,4.685258000,-74.047630000,2556.3,
T,4.685283000,-74.047650000,2556.5,
T,4.685313000,-74.047680000,2556.7,
T,4.685348000,-74.047710000,2557.0,
T,4.685380000,-74.047750000,2557.4,
T,4.685407000,-74.047800000,2557.7,
T,4.685433000,-74.047860000,2558.1,
T,4.685437000,-74.047950000,2558.5,
T,4.685450000,-74.047990000,2558.8,
T,4.685498000,-74.048050000,2559.4,
T,4.685523000,-74.048080000,2559.8,
T,4.685545000,-74.048110000,2560.1,
T,4.685568000,-74.048130000,2560.4,
T,4.685592000,-74.048140000,2560.6,
T,4.685583000,-74.048160000,2560.7,
T,4.685572000,-74.048190000,2560.7,
T,4.685557000,-74.048220000,2560.8,
T,4.685552000,-74.048250000,2560.9,
T,4.685543000,-74.048290000,2561.0,
T,4.685538000,-74.048330000,2561.1,
T,4.685532000,-74.048370000,2561.0,
T,4.685530000,-74.048420000,2560.9,
T,4.685532000,-74.048460000,2560.8,
T,4.685535000,-74.048500000,2560.8,
T,4.685525000,-74.048550000,2560.6,
T,4.685517000,-74.048590000,2560.5,
T,4.685515000,-74.048630000,2560.4,
T,4.685513000,-74.048670000,2560.3,
T,4.685520000,-74.048700000,2560.3,
T,4.685527000,-74.048750000,2560.2,
T,4.685532000,-74.048790000,2560.2,
T,4.685545000,-74.048830000,2560.1,
T,4.685555000,-74.048880000,2560.0,
T,4.685567000,-74.048920000,2559.9,
T,4.685580000,-74.048970000,2559.8,
T,4.685592000,-74.049010000,2559.7,
T,4.685605000,-74.049050000,2559.6,
T,4.685613000,-74.049090000,2559.5,
T,4.685625000,-74.049130000,2559.4,
T,4.685638000,-74.049170000,2559.2,
T,4.685647000,-74.049220000,2559.0,
T,4.685653000,-74.049260000,2558.9,
T,4.685647000,-74.049320000,2558.6,
T,4.685647000,-74.049380000,2558.4,
T,4.685658000,-74.049420000,2558.2,
T,4.685670000,-74.049460000,2558.1,
T,4.685678000,-74.049500000,2557.9,
T,4.685688000,-74.049540000,2557.8,
T,4.685697000,-74.049580000,2557.6,
T,4.685710000,-74.049610000,2557.5,
T,4.685723000,-74.049640000,2557.4,
T,4.685727000,-74.049670000,2557.2,
T,4.685730000,-74.049690000,2557.2,
T,4.685730000,-74.049720000,2557.1,
T,4.685728000,-74.049750000,2556.9,
T,4.685728000,-74.049780000,2556.8,
T,4.685727000,-74.049820000,2556.7,
T,4.685727000,-74.049850000,2556.6,
T,4.685730000,-74.049890000,2556.4,
T,4.685732000,-74.049930000,2556.3,
T,4.685742000,-74.049970000,2556.1,
T,4.685750000,-74.050020000,2556.0,
T,4.685748000,-74.050070000,2556.2,
T,4.685757000,-74.050100000,2556.2,
T,4.685753000,-74.050140000,2556.3,
T,4.685762000,-74.050170000,2556.4,
T,4.685765000,-74.050200000,2556.5,
T,4.685783000,-74.050240000,2556.6,
T,4.685797000,-74.050270000,2556.6,
T,4.685803000,-74.050310000,2556.7,
T,4.685805000,-74.050360000,2556.8,
T,4.685812000,-74.050390000,2556.9,
T,4.685815000,-74.050430000,2557.0,
T,4.685818000,-74.050460000,2557.1,
T,4.685823000,-74.050500000,2557.2,
T,4.685833000,-74.050530000,2557.3,
T,4.685843000,-74.050570000,2557.3,
T,4.685857000,-74.050610000,2557.4,
T,4.685863000,-74.050650000,2557.5,
T,4.685868000,-74.050680000,2557.5,
T,4.685867000,-74.050700000,2557.6,
T,4.685872000,-74.050730000,2557.6,
T,4.685875000,-74.050760000,2557.7,
T,4.685873000,-74.050790000,2557.8,
T,4.685868000,-74.050810000,2557.8,
T,4.685863000,-74.050840000,2557.9,
T,4.685862000,-74.050870000,2558.0,
T,4.685863000,-74.050900000,2558.1,
T,4.685860000,-74.050930000,2558.1,
T,4.685857000,-74.050950000,2558.2,
T,4.685862000,-74.050990000,2558.3,
T,4.685873000,-74.051020000,2558.3,
T,4.685875000,-74.051060000,2558.4,
T,4.685878000,-74.051090000,2558.5,
T,4.685908000,-74.051150000,2558.5,
T,4.685918000,-74.051190000,2558.6,
T,4.685925000,-74.051240000,2558.6,
T,4.685925000,-74.051280000,2558.7,
T,4.685930000,-74.051320000,2558.8,
T,4.685933000,-74.051360000,2558.9,
T,4.685935000,-74.051390000,2559.0,
T,4.685933000,-74.051430000,2559.1,
T,4.685925000,-74.051450000,2559.2,
T,4.685920000,-74.051480000,2559.2,
T,4.685915000,-74.051500000,2559.3,
T,4.685918000,-74.051530000,2559.4,
T,4.685938000,-74.051570000,2559.4,
T,4.685993000,-74.051600000,2559.3,
T,4.686005000,-74.051630000,2559.3,
T,4.686015000,-74.051650000,2559.3,
T,4.686027000,-74.051670000,2559.3,
T,4.686032000,-74.051690000,2559.2,
T,4.686035000,-74.051700000,2559.2,
T,4.686035000,-74.051710000,2559.2,
T,4.686040000,-74.051730000,2559.1,
T,4.686045000,-74.051740000,2559.1,
T,4.686045000,-74.051740000,2559.1,
T,4.686045000,-74.051740000,2559.1,
T,4.686043000,-74.051750000,2559.0,
T,4.686043000,-74.051760000,2559.0,
T,4.686045000,-74.051770000,2559.0,
T,4.686045000,-74.051780000,2559.0,
T,4.686048000,-74.051790000,2558.9,
T,4.686082000,-74.051850000,2558.7,
T,4.686085000,-74.051860000,2558.6,
T,4.686090000,-74.051880000,2558.6,
T,4.686095000,-74.051880000,2558.5,
T,4.686097000,-74.051890000,2558.5,
T,4.686100000,-74.051890000,2558.5,
T,4.686107000,-74.051890000,2558.5,
T,4.686105000,-74.051900000,2558.5,
T,4.686105000,-74.051900000,2558.5,
T,4.686107000,-74.051910000,2558.4,
T,4.686108000,-74.051910000,2558.4,
T,4.686128000,-74.051920000,2558.3,
T,4.686147000,-74.051920000,2558.3,
T,4.686178000,-74.051910000,2558.2,
T,4.686215000,-74.051910000,2558.0,
T,4.686252000,-74.051900000,2557.9,
T,4.686295000,-74.051890000,2557.8,
T,4.686337000,-74.051900000,2557.6,
T,4.686373000,-74.051910000,2557.5,
T,4.686420000,-74.051910000,2557.3,
T,4.686457000,-74.051900000,2557.2,
T,4.686498000,-74.051900000,2557.0,
T,4.686533000,-74.051890000,2556.9,
T,4.686572000,-74.051880000,2556.8,
T,4.686603000,-74.051880000,2556.7,
T,4.686640000,-74.051880000,2556.6,
T,4.686682000,-74.051880000,2556.5,
T,4.686723000,-74.051870000,2556.4,
T,4.686770000,-74.051870000,2556.4,
T,4.686807000,-74.051870000,2556.3,
T,4.686862000,-74.051870000,2556.3,
T,4.686940000,-74.051890000,2556.2,
T,4.687012000,-74.051890000,2556.1,
T,4.687053000,-74.051880000,2556.0,
T,4.687095000,-74.051870000,2556.0,
T,4.687150000,-74.051850000,2555.9,
T,4.687195000,-74.051840000,2555.8,
T,4.687240000,-74.051830000,2555.8,
T,4.687285000,-74.051820000,2555.7,
T,4.687328000,-74.051810000,2555.6,
T,4.687372000,-74.051800000,2555.5,
T,4.687417000,-74.051790000,2555.4,
T,4.687467000,-74.051780000,2555.3,
T,4.687518000,-74.051760000,2555.2,
T,4.687575000,-74.051740000,2555.3,
T,4.687633000,-74.051740000,2555.3,
T,4.687673000,-74.051740000,2555.4,
T,4.687723000,-74.051730000,2555.4,
T,4.687768000,-74.051730000,2555.5,
T,4.687817000,-74.051720000,2555.5,
T,4.687873000,-74.051710000,2555.6,
T,4.687910000,-74.051710000,2555.6,
T,4.687955000,-74.051710000,2555.7,
T,4.687995000,-74.051710000,2555.7,
T,4.688037000,-74.051710000,2555.7,
T,4.688082000,-74.051710000,2555.8,
T,4.688123000,-74.051700000,2555.8,
T,4.688163000,-74.051690000,2555.9,
T,4.688208000,-74.051690000,2555.9,
T,4.688248000,-74.051690000,2556.0,
T,4.688285000,-74.051670000,2555.9,
T,4.688325000,-74.051670000,2556.0,
T,4.688370000,-74.051660000,2556.0,
T,4.688418000,-74.051660000,2555.9,
T,4.688467000,-74.051650000,2555.8,
T,4.688512000,-74.051640000,2555.8,
T,4.688570000,-74.051640000,2555.7,
T,4.688615000,-74.051630000,2555.7,
T,4.688668000,-74.051610000,2555.6,
T,4.688713000,-74.051590000,2555.5,
T,4.688762000,-74.051590000,2555.5,
T,4.688803000,-74.051580000,2555.4,
T,4.688848000,-74.051580000,2555.4,
T,4.688893000,-74.051570000,2555.3,
T,4.688945000,-74.051570000,2555.3,
T,4.688990000,-74.051560000,2555.2,
T,4.689040000,-74.051550000,2555.2,
T,4.689092000,-74.051550000,2555.1,
T,4.689140000,-74.051550000,2555.0,
T,4.689185000,-74.051540000,2555.0,
T,4.689230000,-74.051530000,2554.9,
T,4.689278000,-74.051520000,2554.9,
T,4.689325000,-74.051510000,2554.8,
T,4.689355000,-74.051510000,2554.8,
T,4.689395000,-74.051500000,2554.8,
T,4.689440000,-74.051490000,2554.7,
T,4.689502000,-74.051490000,2554.7,
T,4.689555000,-74.051480000,2554.6,
T,4.689588000,-74.051490000,2554.6,
T,4.689628000,-74.051490000,2554.6,
T,4.689670000,-74.051480000,2554.5,
T,4.689705000,-74.051480000,2554.5,
T,4.689735000,-74.051470000,2554.5,
T,4.689787000,-74.051420000,2554.5,
T,4.689823000,-74.051410000,2554.5,
T,4.689862000,-74.051400000,2554.4,
T,4.689895000,-74.051400000,2554.4,
T,4.689922000,-74.051390000,2554.4,
T,4.689952000,-74.051390000,2554.4,
T,4.689975000,-74.051380000,2554.4,
T,4.689997000,-74.051380000,2554.3,
T,4.690020000,-74.051370000,2554.3,
T,4.690035000,-74.051360000,2554.3,
T,4.690043000,-74.051360000,2554.3,
T,4.690048000,-74.051350000,2554.3,
T,4.690057000,-74.051350000,2554.2,
T,4.690070000,-74.051350000,2554.2,
T,4.690087000,-74.051350000,2554.2,
T,4.690103000,-74.051350000,2554.1,
T,4.690122000,-74.051350000,2554.1,
T,4.690143000,-74.051350000,2554.0,
T,4.690172000,-74.051360000,2553.9,
T,4.690222000,-74.051350000,2553.8,
T,4.690273000,-74.051340000,2553.7,
T,4.690308000,-74.051340000,2553.6,
T,4.690350000,-74.051330000,2553.5,
T,4.690392000,-74.051310000,2553.4,
T,4.690435000,-74.051310000,2553.2,
T,4.690480000,-74.051290000,2553.1,
T,4.690522000,-74.051280000,2553.0,
T,4.690565000,-74.051270000,2552.8,
T,4.690613000,-74.051260000,2552.7,
T,4.690660000,-74.051250000,2552.5,
T,4.690707000,-74.051240000,2552.4,
T,4.690753000,-74.051230000,2552.2,
T,4.690790000,-74.051220000,2552.1,
T,4.690835000,-74.051220000,2551.9,
T,4.690880000,-74.051210000,2551.9,
T,4.690925000,-74.051190000,2551.9,
T,4.690977000,-74.051180000,2551.9,
T,4.691027000,-74.051170000,2551.9,
T,4.691077000,-74.051160000,2552.0,
T,4.691130000,-74.051160000,2552.0,
T,4.691178000,-74.051140000,2552.0,
T,4.691227000,-74.051140000,2552.0,
T,4.691297000,-74.051120000,2552.1,
T,4.691358000,-74.051110000,2552.1,
T,4.691422000,-74.051090000,2552.1,
T,4.691478000,-74.051090000,2552.2,
T,4.691537000,-74.051070000,2552.2,
T,4.691585000,-74.051060000,2552.2,
T,4.691633000,-74.051050000,2552.2,
T,4.691687000,-74.051040000,2552.3,
T,4.691738000,-74.051030000,2552.3,
T,4.691787000,-74.051020000,2552.4,
T,4.691835000,-74.051010000,2552.5,
T,4.691882000,-74.051010000,2552.6,
T,4.691925000,-74.051010000,2552.6,
T,4.691968000,-74.051010000,2552.7,
T,4.692020000,-74.051000000,2552.8,
T,4.692072000,-74.050990000,2552.9,
T,4.692142000,-74.050990000,2553.0,
T,4.692200000,-74.050980000,2553.1,
T,4.692265000,-74.050970000,2553.2,
T,4.692317000,-74.050960000,2553.4,
T,4.692377000,-74.050930000,2553.5,
T,4.692423000,-74.050920000,2553.6,
T,4.692472000,-74.050910000,2553.8,
T,4.692520000,-74.050900000,2553.8,
T,4.692570000,-74.050900000,2553.8,
T,4.692625000,-74.050890000,2553.9,
T,4.692687000,-74.050870000,2553.9,
T,4.692740000,-74.050860000,2553.9,
T,4.692788000,-74.050860000,2553.9,
T,4.692837000,-74.050860000,2553.9,
T,4.692885000,-74.050850000,2554.0,
T,4.692933000,-74.050840000,2554.0,
T,4.692985000,-74.050830000,2554.0,
T,4.693028000,-74.050810000,2554.0,
T,4.693073000,-74.050800000,2554.0,
T,4.693118000,-74.050800000,2554.0,
T,4.693167000,-74.050800000,2554.0,
T,4.693207000,-74.050790000,2554.1,
T,4.693252000,-74.050770000,2554.1,
T,4.693293000,-74.050770000,2554.1,
T,4.693332000,-74.050750000,2554.1,
T,4.693402000,-74.050760000,2554.0,
T,4.693463000,-74.050770000,2553.9,
T,4.693535000,-74.050760000,2553.9,
T,4.693573000,-74.050770000,2553.8,
T,4.693605000,-74.050770000,2553.8,
T,4.693642000,-74.050760000,2553.8,
T,4.693678000,-74.050750000,2553.7,
T,4.693710000,-74.050750000,2553.7,
T,4.693738000,-74.050740000,2553.7,
T,4.693773000,-74.050730000,2553.7,
T,4.693805000,-74.050730000,2553.6,
T,4.693835000,-74.050720000,2553.6,
T,4.693873000,-74.050710000,2553.6,
T,4.693912000,-74.050700000,2553.6,
T,4.693950000,-74.050690000,2553.6,
T,4.693987000,-74.050690000,2553.5,
T,4.694013000,-74.050690000,2553.5,
T,4.694045000,-74.050680000,2553.5,
T,4.694080000,-74.050670000,2553.5,
T,4.694110000,-74.050670000,2553.4,
T,4.694143000,-74.050660000,2553.4,
T,4.694163000,-74.050650000,2553.4,
T,4.694193000,-74.050640000,2553.5,
T,4.694225000,-74.050630000,2553.6,
T,4.694260000,-74.050630000,2553.7,
T,4.694297000,-74.050610000,2553.8,
T,4.694332000,-74.050600000,2553.8,
T,4.694360000,-74.050600000,2553.9,
T,4.694388000,-74.050590000,2554.0,
T,4.694418000,-74.050590000,2554.0,
T,4.694443000,-74.050580000,2554.1,
T,4.694472000,-74.050580000,2554.1,
T,4.694512000,-74.050570000,2554.2,
T,4.694550000,-74.050570000,2554.3,
T,4.694577000,-74.050570000,2554.3,
T,4.694605000,-74.050570000,2554.4,
T,4.694630000,-74.050560000,2554.4,
T,4.694655000,-74.050550000,2554.5,
T,4.694682000,-74.050550000,2554.5,
T,4.694705000,-74.050540000,2554.5,
T,4.694735000,-74.050540000,2554.6,
T,4.694790000,-74.050590000,2554.6,
T,4.694815000,-74.050580000,2554.7,
T,4.694833000,-74.050580000,2554.7,
T,4.694837000,-74.050580000,2554.7,
T,4.694835000,-74.050570000,2554.7,
T,4.694960000,-74.050530000,2554.9,
T,4.694985000,-74.050530000,2555.0,
T,4.695012000,-74.050520000,2554.9,
T,4.695042000,-74.050520000,2554.8,
T,4.695073000,-74.050510000,2554.7,
T,4.695107000,-74.050510000,2554.5,
T,4.695143000,-74.050500000,2554.4,
T,4.695180000,-74.050500000,2554.2,
T,4.695210000,-74.050500000,2554.1,
T,4.695243000,-74.050500000,2553.9,
T,4.695277000,-74.050490000,2553.8,
T,4.695315000,-74.050490000,2553.6,
T,4.695348000,-74.050470000,2553.5,
T,4.695385000,-74.050450000,2553.4,
T,4.695427000,-74.050450000,2553.2,
T,4.695468000,-74.050440000,2553.0,
T,4.695512000,-74.050440000,2552.8,
T,4.695562000,-74.050440000,2552.6,
T,4.695607000,-74.050430000,2552.4,
T,4.695658000,-74.050430000,2552.2,
T,4.695710000,-74.050420000,2552.0,
T,4.695753000,-74.050400000,2551.9,
T,4.695798000,-74.050390000,2551.7,
T,4.695845000,-74.050380000,2551.5,
T,4.695893000,-74.050360000,2551.5,
T,4.695938000,-74.050350000,2551.4,
T,4.695985000,-74.050340000,2551.4,
T,4.696033000,-74.050330000,2551.3,
T,4.696077000,-74.050320000,2551.3,
T,4.696123000,-74.050310000,2551.2,
T,4.696165000,-74.050300000,2551.1,
T,4.696213000,-74.050290000,2551.1,
T,4.696263000,-74.050280000,2551.0,
T,4.696317000,-74.050270000,2550.9,
T,4.696367000,-74.050270000,2550.8,
T,4.696430000,-74.050250000,2550.7,
T,4.696493000,-74.050250000,2550.6,
T,4.696542000,-74.050230000,2550.5,
T,4.696585000,-74.050230000,2550.4,
T,4.696635000,-74.050220000,2550.3,
T,4.696688000,-74.050210000,2550.3,
T,4.696737000,-74.050200000,2550.5,
T,4.696783000,-74.050180000,2550.6,
T,4.696832000,-74.050180000,2550.7,
T,4.696880000,-74.050170000,2550.9,
T,4.696923000,-74.050160000,2551.0,
T,4.696965000,-74.050150000,2551.1,
T,4.697008000,-74.050150000,2551.3,
T,4.697058000,-74.050160000,2551.4,
T,4.697107000,-74.050150000,2551.6,
T,4.697153000,-74.050140000,2551.7,
T,4.697198000,-74.050130000,2551.9,
T,4.697247000,-74.050120000,2552.0,
T,4.697292000,-74.050110000,2552.2,
T,4.697342000,-74.050110000,2552.3,
T,4.697402000,-74.050090000,2552.6,
T,4.697457000,-74.050070000,2552.8,
T,4.697498000,-74.050060000,2552.9,
T,4.697562000,-74.050040000,2552.8,
T,4.697610000,-74.050030000,2552.7,
T,4.697658000,-74.050020000,2552.6,
T,4.697705000,-74.050010000,2552.5,
T,4.697752000,-74.050000000,2552.4,
T,4.697795000,-74.049990000,2552.3,
T,4.697843000,-74.049990000,2552.2,
T,4.697888000,-74.049980000,2552.1,
T,4.697935000,-74.049970000,2552.0,
T,4.697990000,-74.049970000,2551.9,
T,4.698040000,-74.049960000,2551.8,
T,4.698085000,-74.049950000,2551.7,
T,4.698133000,-74.049940000,2551.6,
T,4.698177000,-74.049940000,2551.5,
T,4.698223000,-74.049930000,2551.5,
T,4.698277000,-74.049920000,2551.4,
T,4.698327000,-74.049910000,2551.3,
T,4.698380000,-74.049910000,2551.3,
T,4.698433000,-74.049900000,2551.2,
T,4.698488000,-74.049890000,2551.2,
T,4.698563000,-74.049880000,2551.2,
T,4.698645000,-74.049870000,2551.1,
T,4.698698000,-74.049860000,2551.1,
T,4.698760000,-74.049860000,2551.0,
T,4.698815000,-74.049840000,2551.0,
T,4.698865000,-74.049830000,2551.0,
T,4.698912000,-74.049820000,2551.0,
T,4.698960000,-74.049820000,2550.9,
T,4.699007000,-74.049820000,2550.8,
T,4.699057000,-74.049810000,2550.8,
T,4.699100000,-74.049800000,2550.8,
T,4.699140000,-74.049800000,2550.8,
T,4.699182000,-74.049780000,2550.8,
T,4.699215000,-74.049770000,2550.9,
T,4.699260000,-74.049760000,2550.9,
T,4.699310000,-74.049750000,2551.0,
T,4.699362000,-74.049750000,2551.1,
T,4.699417000,-74.049740000,2551.1,
T,4.699483000,-74.049740000,2551.2,
T,4.699530000,-74.049740000,2551.2,
T,4.699577000,-74.049730000,2551.3,
T,4.699622000,-74.049720000,2551.4,
T,4.699665000,-74.049710000,2551.4,
T,4.699722000,-74.049720000,2551.4,
T,4.699772000,-74.049720000,2551.5,
T,4.699817000,-74.049720000,2551.5,
T,4.699868000,-74.049710000,2551.6,
T,4.699918000,-74.049710000,2551.6,
T,4.699968000,-74.049700000,2551.7,
T,4.700030000,-74.049670000,2551.8,
T,4.700092000,-74.049650000,2552.0,
T,4.700137000,-74.049650000,2552.1,
T,4.700182000,-74.049640000,2552.1,
T,4.700227000,-74.049640000,2552.2,
T,4.700272000,-74.049630000,2552.3,
T,4.700313000,-74.049610000,2552.4,
T,4.700360000,-74.049610000,2552.4,
T,4.700407000,-74.049610000,2552.5,
T,4.700460000,-74.049600000,2552.6,
T,4.700507000,-74.049600000,2552.6,
T,4.700552000,-74.049600000,2552.7,
T,4.700597000,-74.049590000,2552.7,
T,4.700643000,-74.049580000,2552.8,
T,4.700692000,-74.049580000,2552.8,
T,4.700740000,-74.049570000,2552.9,
T,4.700785000,-74.049560000,2552.9,
T,4.700832000,-74.049550000,2552.9,
T,4.700880000,-74.049550000,2552.9,
T,4.700925000,-74.049540000,2552.8,
T,4.700970000,-74.049540000,2552.7,
T,4.701010000,-74.049540000,2552.7,
T,4.701050000,-74.049530000,2552.6,
T,4.701095000,-74.049530000,2552.6,
T,4.701135000,-74.049520000,2552.5,
T,4.701173000,-74.049520000,2552.5,
T,4.701210000,-74.049520000,2552.5,
T,4.701245000,-74.049520000,2552.4,
T,4.701282000,-74.049510000,2552.4,
T,4.701315000,-74.049500000,2552.3,
T,4.701343000,-74.049490000,2552.3,
T,4.701367000,-74.049490000,2552.3,
T,4.701378000,-74.049490000,2552.3,
T,4.701383000,-74.049490000,2552.3,
T,4.701445000,-74.049460000,2552.2,
T,4.701462000,-74.049450000,2552.2,
T,4.701475000,-74.049450000,2552.2,
T,4.701493000,-74.049440000,2552.1,
T,4.701520000,-74.049440000,2552.1,
T,4.701552000,-74.049430000,2552.1,
T,4.701580000,-74.049430000,2552.1,
T,4.701613000,-74.049420000,2552.0,
T,4.701648000,-74.049420000,2552.0,
T,4.701690000,-74.049410000,2552.0,
T,4.701743000,-74.049390000,2551.9,
T,4.701790000,-74.049370000,2551.9,
T,4.701828000,-74.049360000,2551.8,
T,4.701862000,-74.049350000,2551.8,
T,4.701898000,-74.049340000,2551.7,
T,4.701940000,-74.049330000,2551.7,
T,4.701982000,-74.049330000,2551.6,
T,4.702032000,-74.049330000,2551.6,
T,4.702065000,-74.049330000,2551.5,
T,4.702102000,-74.049320000,2551.5,
T,4.702140000,-74.049310000,2551.4,
T,4.702177000,-74.049300000,2551.4,
T,4.702213000,-74.049290000,2551.3,
T,4.702252000,-74.049280000,2551.3,
T,4.702287000,-74.049280000,2551.3,
T,4.702340000,-74.049280000,2551.2,
T,4.702395000,-74.049280000,2551.1,
T,4.702437000,-74.049270000,2551.1,
T,4.702478000,-74.049260000,2551.0,
