type,latitude,longitude,altitude (m),name
T,4.718412,-74.04862,2554.7,
T,4.71842,-74.04865,2554.7,
T,4.718425,-74.04868,2554.6,
T,4.71843,-74.0487,2554.6,
T,4.718435,-74.04872,2554.6,
T,4.71844,-74.04873,2554.6,
T,4.71845,-74.04875,2554.6,
T,4.718457,-74.04876,2554.6,
T,4.718462,-74.04877,2554.5,
T,4.718463,-74.04878,2554.5,
T,4.718468,-74.04879,2554.5,
T,4.718467,-74.04878,2554.5,
T,4.718467,-74.04878,2554.5,
T,4.718465,-74.04878,2554.5,
T,4.718505,-74.04889,2554.4,
T,4.718513,-74.04893,2554.3,
T,4.718527,-74.04897,2554.3,
T,4.718543,-74.04901,2554.2,
T,4.718565,-74.04907,2554.1,
T,4.71857,-74.04912,2554.1,
T,4.718582,-74.04918,2554,
T,4.718595,-74.04923,2554.1,
T,4.718612,-74.04929,2554.1,
T,4.718635,-74.04936,2554.1,
T,4.718655,-74.04943,2554.2,
T,4.718682,-74.0495,2554.2,
T,4.718705,-74.04955,2554.3,
T,4.718722,-74.0496,2554.3,
T,4.71874,-74.04964,2554.3,
T,4.718747,-74.04968,2554.3,
T,4.71875,-74.04971,2554.3,
T,4.718755,-74.04975,2554.3,
T,4.718763,-74.04979,2554.4,
T,4.718768,-74.04982,2554.4,
T,4.718773,-74.04986,2554.4,
T,4.71878,-74.0499,2554.4,
T,4.718785,-74.04994,2554.4,
T,4.718795,-74.04998,2554.4,
T,4.718807,-74.05002,2554.5,
T,4.718812,-74.05007,2554.7,
T,4.718818,-74.05011,2554.9,
T,4.718828,-74.05016,2555.1,
T,4.718837,-74.05021,2555.3,
T,4.718843,-74.05025,2555.5,
T,4.718853,-74.05031,2555.7,
T,4.71886,-74.05036,2555.9,
T,4.718895,-74.05043,2556.2,
T,4.718903,-74.05049,2556.5,
T,4.718912,-74.05053,2556.7,
T,4.718918,-74.05057,2556.8,
T,4.718928,-74.05059,2556.9,
T,4.718937,-74.0506,2557,
T,4.718947,-74.05063,2557.1,
T,4.718962,-74.05065,2557.2,
T,4.718975,-74.05067,2557.3,
T,4.71898,-74.0507,2557.4,
T,4.71896,-74.05074,2557.6,
T,4.718938,-74.05079,2557.8,
T,4.718943,-74.05084,2558,
T,4.718955,-74.0509,2557.7,
T,4.718963,-74.05096,2557.4,
T,4.718973,-74.05102,2557.1,
T,4.718983,-74.05108,2556.8,
T,4.718993,-74.05113,2556.6,
T,4.718998,-74.05118,2556.3,
T,4.719008,-74.05123,2556.1,
T,4.719013,-74.05127,2555.9,
T,4.719018,-74.05131,2555.7,
T,4.719023,-74.05134,2555.6,
T,4.71903,-74.05137,2555.4,
T,4.719035,-74.05142,2555.2,
T,4.71904,-74.05147,2554.9,
T,4.71905,-74.05151,2554.8,
T,4.719058,-74.05156,2554.5,
T,4.719068,-74.05161,2554.3,
T,4.719078,-74.05167,2554,
T,4.719088,-74.05172,2554,
T,4.719093,-74.05178,2554,
T,4.719098,-74.05183,2554,
T,4.719105,-74.05189,2554,
T,4.719115,-74.05194,2554,
T,4.719123,-74.052,2554,
T,4.719132,-74.05206,2554,
T,4.71914,-74.05211,2554,
T,4.719147,-74.05217,2554,
T,4.719157,-74.05223,2554,
T,4.719167,-74.05228,2554,
T,4.71918,-74.05235,2554,
T,4.719187,-74.0524,2554,
T,4.719185,-74.05248,2554,
T,4.71919,-74.05256,2554.1,
T,4.719198,-74.05263,2554.3,
T,4.71921,-74.05269,2554.5,
T,4.71924,-74.05273,2554.6,
T,4.71928,-74.05274,2554.6,
T,4.719325,-74.05273,2554.6,
T,4.71934,-74.0527,2554.5,
T,4.719337,-74.05266,2554.4,
T,4.719328,-74.05263,2554.3,
T,4.71932,-74.05259,2554.2,
T,4.719315,-74.05254,2554.1,
T,4.719312,-74.0525,2554,
T,4.719305,-74.05246,2554,
T,4.7193,-74.05242,2554,
T,4.719295,-74.05238,2554,
T,4.719287,-74.05234,2554.1,
T,4.719295,-74.0523,2554.1,
T,4.719295,-74.05226,2554.1,
T,4.719317,-74.05223,2554.1,
T,4.719338,-74.05219,2554.2,
T,4.719368,-74.05216,2554.2,
T,4.719407,-74.05213,2554.3,
T,4.719472,-74.05209,2554.4,
T,4.71952,-74.05208,2554.4,
T,4.719567,-74.05207,2554.5,
T,4.71961,-74.05206,2554.6,
T,4.719652,-74.05206,2554.6,
T,4.719693,-74.05208,2554.6,
T,4.719738,-74.05209,2554.7,
T,4.71977,-74.05209,2554.7,
T,4.719805,-74.05208,2554.8,
T,4.719842,-74.05207,2554.8,
T,4.719883,-74.05206,2554.9,
T,4.719928,-74.05206,2555,
T,4.719973,-74.05205,2555,
T,4.720015,-74.05204,2555.1,
T,4.720062,-74.05203,2555.2,
T,4.72011,-74.05202,2555.2,
T,4.720158,-74.05201,2555.2,
T,4.720205,-74.052,2555.2,
T,4.720237,-74.052,2555.3,
T,4.72025,-74.052,2555.3,
T,4.720273,-74.052,2555.3,
T,4.720303,-74.052,2555.3,
T,4.72033,-74.052,2555.3,
T,4.720358,-74.05199,2555.3,
T,4.72039,-74.05197,2555.3,
T,4.72043,-74.05196,2555.3,
T,4.720468,-74.05195,2555.3,
T,4.720513,-74.05194,2555.3,
T,4.720562,-74.05193,2555.3,
T,4.72061,-74.05192,2555.3,
T,4.720653,-74.05191,2555.3,
T,4.720693,-74.05189,2555.3,
T,4.72074,-74.05188,2555.3,
T,4.720775,-74.05188,2555.3,
T,4.720797,-74.05188,2555.3,
T,4.72082,-74.05188,2555.3,
T,4.720828,-74.05188,2555.3,
T,4.720837,-74.05188,2555.3,
T,4.720845,-74.05189,2555.3,
T,4.720832,-74.05189,2555.3,
T,4.720832,-74.0519,2555.3,
T,4.720832,-74.0519,2555.3,
T,4.720828,-74.05189,2555.3,
T,4.720832,-74.0519,2555.3,
T,4.720833,-74.05191,2555.3,
T,4.72084,-74.05193,2555.3,
T,4.720848,-74.05194,2555.4,
T,4.720857,-74.05195,2555.4,
T,4.720867,-74.05195,2555.4,
T,4.720873,-74.05196,2555.4,
T,4.720883,-74.05197,2555.5,
T,4.720892,-74.05197,2555.5,
T,4.720902,-74.05197,2555.5,
T,4.720915,-74.05196,2555.5,
T,4.72093,-74.05194,2555.5,
T,4.720933,-74.05192,2555.5,
T,4.72094,-74.0519,2555.5,
T,4.720967,-74.05188,2555.5,
T,4.721,-74.05187,2555.6,
T,4.72104,-74.05185,2555.7,
T,4.72108,-74.05184,2555.7,
T,4.721122,-74.05184,2555.8,
T,4.721163,-74.05182,2555.9,
T,4.7212,-74.05181,2556,
T,4.721242,-74.0518,2556.1,
T,4.721283,-74.05179,2556.1,
T,4.721322,-74.05178,2556.2,
T,4.721367,-74.05178,2556.3,
T,4.721407,-74.05177,2556.4,
T,4.721443,-74.05177,2556.5,
T,4.721478,-74.05177,2556.6,
T,4.721545,-74.05177,2556.7,
T,4.721598,-74.05177,2556.8,
T,4.721653,-74.05177,2557,
T,4.721685,-74.05176,2557,
T,4.72172,-74.05175,2556.9,
T,4.721762,-74.05174,2556.9,
T,4.721805,-74.05173,2556.8,
T,4.721847,-74.05172,2556.8,
T,4.721883,-74.05171,2556.8,
T,4.721918,-74.0517,2556.7,
T,4.721952,-74.05169,2556.7,
T,4.721985,-74.05168,2556.6,
T,4.722022,-74.05167,2556.6,
T,4.722062,-74.05166,2556.5,
T,4.722098,-74.05165,2556.5,
T,4.722135,-74.05164,2556.5,
T,4.722168,-74.05163,2556.5,
T,4.722213,-74.05163,2556.4,
T,4.722265,-74.05162,2556.3,
T,4.72232,-74.05161,2556.3,
T,4.722363,-74.05161,2556.2,
T,4.722413,-74.0516,2556.1,
T,4.722462,-74.05159,2556.1,
T,4.722508,-74.05158,2556,
T,4.722553,-74.05157,2556.1,
T,4.722595,-74.05156,2556.1,
T,4.722642,-74.05156,2556.1,
T,4.722685,-74.05156,2556.2,
T,4.72276,-74.05155,2556.3,
T,4.722808,-74.05154,2556.3,
T,4.722853,-74.05153,2556.4,
T,4.722885,-74.05153,2556.4,
T,4.722923,-74.05153,2556.4,
T,4.72296,-74.05153,2556.5,
T,4.723003,-74.05153,2556.5,
T,4.723048,-74.05152,2556.5,
T,4.723092,-74.05151,2556.6,
T,4.723138,-74.0515,2556.6,
T,4.723178,-74.0515,2556.7,
T,4.723208,-74.05149,2556.7,
T,4.723227,-74.0515,2556.7,
T,4.723238,-74.05149,2556.7,
T,4.723245,-74.0515,2556.7,
T,4.723255,-74.0515,2556.7,
T,4.723312,-74.0515,2556.8,
T,4.7234,-74.05151,2556.7,
T,4.723425,-74.0515,2556.6,
T,4.723462,-74.0515,2556.5,
T,4.723497,-74.05149,2556.4,
T,4.723533,-74.05148,2556.3,
T,4.723572,-74.05147,2556.3,
T,4.723607,-74.05146,2556.2,
T,4.723648,-74.05144,2556.1,
T,4.723695,-74.05143,2556,
T,4.723738,-74.05142,2555.9,
T,4.723782,-74.05141,2555.8,
T,4.723828,-74.05139,2555.7,
T,4.723875,-74.05138,2555.6,
T,4.72392,-74.05137,2555.5,
T,4.723968,-74.05137,2555.4,
T,4.724017,-74.05136,2555.3,
T,4.724067,-74.05135,2555.2,
T,4.724113,-74.05134,2555.1,
T,4.72416,-74.05134,2555,
T,4.724207,-74.05133,2555,
T,4.724257,-74.05132,2555,
T,4.724307,-74.05131,2555,
T,4.724355,-74.0513,2555,
T,4.724405,-74.0513,2555,
T,4.724453,-74.05129,2555,
T,4.724503,-74.05128,2555,
T,4.724553,-74.05128,2555,
T,4.724607,-74.05127,2555,
T,4.724675,-74.05127,2555,
T,4.72472,-74.05126,2555,
T,4.724767,-74.05125,2555,
T,4.724817,-74.05124,2555,
T,4.724868,-74.05123,2555,
T,4.724918,-74.05122,2554.9,
T,4.724968,-74.05121,2554.9,
T,4.725018,-74.0512,2554.9,
T,4.725067,-74.05119,2554.9,
T,4.725113,-74.05119,2555,
T,4.725158,-74.05118,2555,
T,4.725207,-74.05118,2555,
T,4.725257,-74.05117,2555.1,
T,4.725307,-74.05116,2555.1,
T,4.725358,-74.05115,2555.1,
T,4.72541,-74.05114,2555.1,
T,4.725452,-74.05112,2555.1,
T,4.725495,-74.05111,2555.1,
T,4.725537,-74.05109,2555,
T,4.72558,-74.05108,2555,
T,4.725622,-74.05107,2555,
T,4.725672,-74.05107,2555,
T,4.725732,-74.05106,2555,
T,4.725787,-74.05105,2555,
T,4.725838,-74.05103,2554.9,
T,4.725885,-74.05102,2555,
T,4.725938,-74.05102,2555,
T,4.725987,-74.05101,2555.1,
T,4.726038,-74.051,2555.1,
T,4.726107,-74.051,2555.2,
T,4.726155,-74.05099,2555.2,
T,4.726232,-74.05099,2555.3,
T,4.72628,-74.05098,2555.4,
T,4.726328,-74.05097,2555.5,
T,4.72638,-74.05097,2555.5,
T,4.726433,-74.05096,2555.6,
T,4.726485,-74.05095,2555.7,
T,4.726533,-74.05094,2555.8,
T,4.726583,-74.05093,2555.8,
T,4.726628,-74.05093,2555.9,
T,4.726668,-74.05092,2556,
T,4.726702,-74.05091,2555.9,
T,4.726725,-74.0509,2555.9,
T,4.726743,-74.05089,2555.8,
T,4.726755,-74.05089,2555.8,
T,4.726767,-74.05089,2555.8,
T,4.726777,-74.05089,2555.8,
T,4.726782,-74.05088,2555.8,
T,4.726787,-74.05088,2555.7,
T,4.726782,-74.05088,2555.8,
T,4.726778,-74.05087,2555.8,
T,4.726787,-74.05087,2555.7,
T,4.726803,-74.05088,2555.7,
T,4.726812,-74.05088,2555.7,
T,4.726825,-74.05087,2555.7,
T,4.726838,-74.05087,2555.6,
T,4.726855,-74.05087,2555.6,
T,4.726867,-74.05087,2555.6,
T,4.726877,-74.05087,2555.5,
T,4.726888,-74.05087,2555.5,
T,4.726903,-74.05086,2555.5,
T,4.72692,-74.05086,2555.4,
T,4.726938,-74.05085,2555.4,
T,4.726952,-74.05085,2555.3,
T,4.726965,-74.05085,2555.3,
T,4.726977,-74.05085,2555.3,
T,4.72699,-74.05084,2555.2,
T,4.727007,-74.05083,2555.2,
T,4.72703,-74.05083,2555.1,
T,4.727065,-74.05083,2555,
T,4.7271,-74.05083,2555,
T,4.727135,-74.05082,2554.9,
T,4.72718,-74.05082,2554.8,
T,4.727225,-74.05082,2554.7,
T,4.727275,-74.05082,2554.5,
T,4.727328,-74.05082,2554.4,
T,4.727382,-74.05081,2554.3,
T,4.727452,-74.05081,2554.1,
T,4.727503,-74.05079,2554.1,
T,4.727555,-74.05079,2554.1,
T,4.727607,-74.05078,2554.2,
T,4.727662,-74.05077,2554.3,
T,4.727708,-74.05077,2554.3,
T,4.727755,-74.05075,2554.4,
T,4.727803,-74.05074,2554.5,
T,4.727855,-74.05073,2554.6,
T,4.72791,-74.05072,2554.6,
T,4.727965,-74.05071,2554.7,
T,4.728022,-74.05071,2554.8,
T,4.72808,-74.0507,2554.9,
T,4.728137,-74.05069,2554.9,
T,4.728197,-74.05068,2555,
T,4.728257,-74.05067,2555.1,
T,4.728315,-74.05065,2555.2,
T,4.728373,-74.05064,2555.3,
T,4.728437,-74.05062,2555.4,
T,4.728497,-74.05061,2555.5,
T,4.728558,-74.0506,2555.6,
T,4.728617,-74.05059,2555.7,
T,4.728673,-74.05058,2555.7,
T,4.728727,-74.05057,2555.8,
T,4.728778,-74.05056,2555.9,
T,4.728827,-74.05055,2555.9,
T,4.72888,-74.05054,2556,
T,4.728933,-74.05053,2556,
T,4.728988,-74.05052,2556.1,
T,4.72904,-74.0505,2556.1,
T,4.729092,-74.05049,2556.1,
T,4.729145,-74.05048,2556.1,
T,4.729195,-74.05047,2556.2,
T,4.729247,-74.05046,2556.2,
T,4.729297,-74.05045,2556.2,
T,4.729352,-74.05044,2556.3,
T,4.729408,-74.05043,2556.3,
T,4.72947,-74.05042,2556.4,
T,4.729527,-74.05042,2556.4,
T,4.729587,-74.05041,2556.5,
T,4.729642,-74.0504,2556.5,
T,4.729692,-74.05039,2556.5,
T,4.729747,-74.05038,2556.5,
T,4.7298,-74.05037,2556.6,
T,4.729858,-74.05036,2556.6,
T,4.729915,-74.05035,2556.6,
T,4.729972,-74.05035,2556.7,
T,4.730057,-74.05035,2556.6,
T,4.730123,-74.05035,2556.5,
T,4.730188,-74.05034,2556.4,
T,4.730245,-74.05033,2556.3,
T,4.730308,-74.05033,2556.2,
T,4.730365,-74.05032,2556.1,
T,4.730423,-74.05031,2556,
T,4.730473,-74.0503,2555.9,
T,4.730518,-74.0503,2555.8,
T,4.730555,-74.05033,2555.9,
T,4.730578,-74.05037,2556.1,
T,4.730598,-74.05042,2556.3,
T,4.730605,-74.05046,2556.5,
T,4.730615,-74.05051,2556.7,
T,4.730627,-74.05056,2556.9,
T,4.730638,-74.05062,2557.2,
T,4.730647,-74.05067,2557.4,
T,4.730655,-74.05073,2557.7,
T,4.730662,-74.05079,2558,
T,4.730672,-74.05084,2558.2,
T,4.730685,-74.0509,2558.2,
T,4.730702,-74.05096,2558.2,
T,4.730713,-74.05103,2558.2,
T,4.730732,-74.05109,2558.3,
T,4.730745,-74.05114,2558.3,
T,4.730755,-74.0512,2558.4,
T,4.730765,-74.05125,2558.4,
T,4.73078,-74.05131,2558.5,
T,4.730795,-74.05137,2558.6,
T,4.730807,-74.05143,2558.7,
T,4.730815,-74.05148,2558.7,
T,4.730822,-74.05154,2558.8,
T,4.730832,-74.0516,2558.9,
T,4.730842,-74.05166,2559,
T,4.730845,-74.05172,2559,
T,4.730847,-74.05177,2558.9,
T,4.730852,-74.05183,2558.9,
T,4.730863,-74.05189,2558.8,
T,4.730878,-74.05195,2558.8,
T,4.730892,-74.052,2558.8,
T,4.730903,-74.05206,2558.7,
T,4.730913,-74.05212,2558.7,
T,4.730927,-74.05218,2558.7,
T,4.730942,-74.05225,2558.6,
T,4.730953,-74.05231,2558.5,
T,4.730963,-74.05237,2558.5,
T,4.730975,-74.05244,2558.4,
T,4.730983,-74.0525,2558.4,
T,4.730998,-74.05256,2558.3,
T,4.731012,-74.05262,2558.3,
T,4.731022,-74.05268,2558.2,
T,4.731032,-74.05274,2558.1,
T,4.73104,-74.0528,2558,
T,4.731043,-74.05285,2558,
T,4.731048,-74.05291,2557.9,
T,4.731062,-74.05297,2557.8,
T,4.731072,-74.05303,2557.8,
T,4.731082,-74.05308,2557.7,
T,4.73109,-74.05314,2557.6,
T,4.731108,-74.0532,2557.5,
T,4.731123,-74.05326,2557.5,
T,4.731152,-74.05333,2557.4,
T,4.731173,-74.05339,2557.4,
T,4.731187,-74.05345,2557.5,
T,4.731198,-74.05351,2557.5,
T,4.731208,-74.05358,2557.6,
T,4.731217,-74.05363,2557.6,
T,4.731225,-74.05369,2557.7,
T,4.731237,-74.05376,2557.7,
T,4.731242,-74.05382,2557.8,
T,4.73125,-74.05388,2557.8,
T,4.731262,-74.05394,2557.9,
T,4.731272,-74.054,2557.9,
T,4.731283,-74.05406,2558,
T,4.731298,-74.05412,2558.1,
T,4.731312,-74.05418,2558.1,
T,4.731323,-74.05424,2558,
T,4.731337,-74.0543,2557.9,
T,4.731358,-74.05437,2557.8,
T,4.731377,-74.05443,2557.7,
T,4.731385,-74.05448,2557.6,
T,4.731397,-74.05453,2557.5,
T,4.731413,-74.05455,2557.5,
T,4.731443,-74.05455,2557.5,
T,4.73153,-74.05455,2557.8,
T,4.73161,-74.05457,2557.9,
T,4.73166,-74.05456,2558,
T,4.73171,-74.05456,2558.1,
T,4.731762,-74.05455,2558.2,
T,4.731813,-74.05454,2558.4,
T,4.73186,-74.05454,2558.4,
T,4.731902,-74.05454,2558.5,
T,4.731943,-74.05455,2558.6,
T,4.731978,-74.05457,2558.6,
T,4.732007,-74.0546,2558.6,
T,4.732025,-74.05464,2558.5,
T,4.73204,-74.05468,2558.5,
T,4.732052,-74.05473,2558.4,
T,4.732062,-74.05477,2558.4,
T,4.732073,-74.05481,2558.3,
T,4.732083,-74.05485,2558.3,
T,4.732095,-74.05488,2558.2,
T,4.732105,-74.05492,2558.2,
T,4.732105,-74.05495,2558.1,
T,4.732097,-74.05497,2558.1,
T,4.732077,-74.05498,2558,
T,4.732073,-74.05498,2558,
T,4.732077,-74.05498,2558,
T,4.73208,-74.05497,2558,
T,4.731998,-74.05502,2557.7,
T,4.731968,-74.05502,2557.6,
T,4.731937,-74.05502,2557.6,
T,4.731905,-74.05502,2557.5,
