HEADER:,V_BAT,I_BAT,PEDAL_TIME,WHEEL_TIME,GPS_DATE,GPS_TIME,GPS_LAT,GPS_LNG,GPS_ALT
MEDIDA:,806,84,1022,718,21/12/2017,14:49:41.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,722,21/12/2017,14:49:42.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,731,21/12/2017,14:49:43.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,721,21/12/2017,14:49:44.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1025,721,21/12/2017,14:49:45.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,731,21/12/2017,14:49:46.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,722,21/12/2017,14:49:47.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1025,730,21/12/2017,14:49:48.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1025,720,21/12/2017,14:49:49.00,0.000000,0.000000,0.000000
MEDIDA:,809,84,1026,723,21/12/2017,14:49:50.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,730,21/12/2017,14:49:51.00,0.000000,0.000000,0.000000
MEDIDA:,808,85,1026,722,21/12/2017,14:49:52.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,722,21/12/2017,14:49:53.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1024,730,21/12/2017,14:49:54.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,722,21/12/2017,14:49:55.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1027,722,21/12/2017,14:49:56.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,731,21/12/2017,14:49:57.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1027,723,21/12/2017,14:49:58.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1027,731,21/12/2017,14:49:59.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,722,21/12/2017,14:50:00.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,720,21/12/2017,14:50:01.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1027,731,21/12/2017,14:50:02.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,722,21/12/2017,14:50:03.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,722,21/12/2017,14:50:04.00,0.000000,0.000000,0.000000
MEDIDA:,808,85,1018,730,21/12/2017,14:50:05.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,722,21/12/2017,14:50:06.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,730,21/12/2017,14:50:07.00,0.000000,0.000000,0.000000
MEDIDA:,805,84,1024,719,21/12/2017,14:50:08.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1024,721,21/12/2017,14:50:09.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,730,21/12/2017,14:50:10.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,721,21/12/2017,14:50:11.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,721,21/12/2017,14:50:12.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1027,730,21/12/2017,14:50:13.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1025,721,21/12/2017,14:50:14.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1024,719,21/12/2017,14:50:15.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,730,21/12/2017,14:50:16.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1026,722,21/12/2017,14:50:17.00,0.000000,0.000000,0.000000
MEDIDA:,808,84,1025,730,21/12/2017,14:50:18.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1027,722,21/12/2017,14:50:19.00,0.000000,0.000000,0.000000
MEDIDA:,808,83,1025,721,21/12/2017,14:50:20.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1027,730,21/12/2017,14:50:21.00,0.000000,0.000000,0.000000
MEDIDA:,805,84,1023,719,21/12/2017,14:50:22.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,721,21/12/2017,14:50:23.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,730,21/12/2017,14:50:24.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,721,21/12/2017,14:50:25.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,722,21/12/2017,14:50:26.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,723,21/12/2017,14:50:27.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,721,21/12/2017,14:50:28.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1023,730,21/12/2017,14:50:29.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,720,21/12/2017,14:50:30.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,721,21/12/2017,14:50:31.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,730,21/12/2017,14:50:32.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,722,21/12/2017,14:50:33.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1017,721,21/12/2017,14:50:34.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1023,730,21/12/2017,14:50:35.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,722,21/12/2017,14:50:36.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,730,21/12/2017,14:50:37.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1024,720,21/12/2017,14:50:38.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,722,21/12/2017,14:50:39.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,730,21/12/2017,14:50:40.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,721,21/12/2017,14:50:41.00,0.000000,0.000000,0.000000
MEDIDA:,805,84,1024,720,21/12/2017,14:50:42.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,730,21/12/2017,14:50:43.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,721,21/12/2017,14:50:44.00,0.000000,0.000000,0.000000
MEDIDA:,807,83,1026,722,21/12/2017,14:50:45.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1027,730,21/12/2017,14:50:46.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,721,21/12/2017,14:50:47.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,730,21/12/2017,14:50:48.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1024,719,21/12/2017,14:50:49.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1027,723,21/12/2017,14:50:50.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,731,21/12/2017,14:50:51.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,722,21/12/2017,14:50:52.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,722,21/12/2017,14:50:53.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1026,730,21/12/2017,14:50:54.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1026,722,21/12/2017,14:50:55.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1023,729,21/12/2017,14:50:56.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,721,21/12/2017,14:50:57.00,0.000000,0.000000,0.000000
MEDIDA:,807,83,1027,722,21/12/2017,14:50:58.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1025,729,21/12/2017,14:50:59.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1025,720,21/12/2017,14:51:00.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1025,721,21/12/2017,14:51:01.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,731,21/12/2017,14:51:02.00,0.000000,0.000000,0.000000
MEDIDA:,805,84,1016,719,21/12/2017,14:51:03.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1026,721,21/12/2017,14:51:04.00,0.000000,0.000000,0.000000
MEDIDA:,807,84,1025,730,21/12/2017,14:51:05.00,0.000000,0.000000,0.000000
MEDIDA:,807,83,1025,721,21/12/2017,14:51:06.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1026,729,21/12/2017,14:51:07.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1024,721,21/12/2017,14:51:08.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1026,721,21/12/2017,14:51:09.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1023,730,21/12/2017,14:51:10.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1026,721,21/12/2017,14:51:11.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1025,721,21/12/2017,14:51:12.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1025,729,21/12/2017,14:51:13.00,0.000000,0.000000,0.000000
MEDIDA:,807,83,1025,721,21/12/2017,14:51:14.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1025,729,21/12/2017,14:51:15.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1022,718,21/12/2017,14:51:16.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1025,722,21/12/2017,14:51:17.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1026,732,21/12/2017,14:51:18.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1028,722,21/12/2017,14:51:19.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1030,724,21/12/2017,14:51:20.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1031,734,21/12/2017,14:51:21.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1031,725,21/12/2017,14:51:22.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1029,723,21/12/2017,14:51:23.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1031,735,21/12/2017,14:51:24.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1034,727,21/12/2017,14:51:25.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1035,736,21/12/2017,14:51:26.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1031,725,21/12/2017,14:51:27.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1033,727,21/12/2017,14:51:28.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1033,736,21/12/2017,14:51:29.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1026,726,21/12/2017,14:51:30.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1031,726,21/12/2017,14:51:31.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1032,735,21/12/2017,14:51:32.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1032,726,21/12/2017,14:51:33.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1033,727,21/12/2017,14:51:34.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1031,735,21/12/2017,14:51:35.00,0.000000,0.000000,0.000000
MEDIDA:,806,84,1033,725,21/12/2017,14:51:36.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1029,724,21/12/2017,14:51:37.00,0.000000,0.000000,0.000000
